Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
159,8/1/16 10:52,8/1/16 10:54,3210,Pershing Field,40.74267714,-74.05178863,3207,Oakland Ave,40.7376037,-74.0524783,24668,Subscriber,1957,1
827,8/1/16 10:53,8/1/16 11:06,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24574,Subscriber,1959,1
645,8/1/16 10:58,8/1/16 11:09,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24624,Customer,,0
646,8/1/16 10:58,8/1/16 11:09,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24614,Customer,,0
357,8/1/16 10:59,8/1/16 11:05,3194,McGinley Square,40.72533993,-74.06762213,3201,Dey St,40.737711,-74.066921,24695,Subscriber,1973,1
184,8/1/16 10:59,8/1/16 11:02,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24691,Subscriber,1981,1
464,8/1/16 11:00,8/1/16 11:07,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,24655,Subscriber,,0
480,8/1/16 11:01,8/1/16 11:09,3209,Brunswick St,40.7241765,-74.0506564,3187,Warren St,40.7211236,-74.03805095,24706,Subscriber,1985,2
471,8/1/16 11:01,8/1/16 11:09,3209,Brunswick St,40.7241765,-74.0506564,3187,Warren St,40.7211236,-74.03805095,24572,Subscriber,1983,1
468,8/1/16 11:01,8/1/16 11:09,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24561,Customer,,0
381,8/1/16 11:03,8/1/16 11:09,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24512,Customer,,0
598,8/1/16 11:05,8/1/16 11:15,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3183,Exchange Place,40.7162469,-74.0334588,24638,Subscriber,1979,1
172,8/1/16 11:08,8/1/16 11:11,3275,Columbus Drive,40.7183552,-74.03891444,3185,City Hall,40.7177325,-74.043845,24603,Subscriber,1991,2
1342,8/1/16 11:10,8/1/16 11:32,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,24635,Subscriber,,0
353,8/1/16 11:10,8/1/16 11:16,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,24682,Customer,,0
781,8/1/16 11:12,8/1/16 11:25,3200,MLK Light Rail,40.7111305,-74.0788855,3186,Grove St PATH,40.71958612,-74.04311746,24674,Subscriber,1973,1
2345,8/1/16 11:12,8/1/16 11:51,3205,JC Medical Center,40.71653978,-74.04963791,3217,Bayside Park,40.69865054,-74.08207968,24405,Customer,,0
2929,8/1/16 11:12,8/1/16 12:01,3205,JC Medical Center,40.71653978,-74.04963791,3217,Bayside Park,40.69865054,-74.08207968,24528,Subscriber,1987,1
2401,8/1/16 11:14,8/1/16 11:54,3216,Columbia Park,40.6970299,-74.0969366,3213,Van Vorst Park,40.71848892,-74.04772663,24407,Subscriber,1962,1
237,8/1/16 11:16,8/1/16 11:20,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,24713,Subscriber,1985,1
486,8/1/16 11:16,8/1/16 11:24,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24450,Subscriber,1989,1
2858,8/1/16 11:19,8/1/16 12:07,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24549,Subscriber,1985,1
438,8/1/16 11:21,8/1/16 11:28,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,24575,Subscriber,1978,2
506,8/1/16 11:22,8/1/16 11:30,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,24511,Subscriber,1974,1
1536,8/1/16 11:28,8/1/16 11:53,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,24682,Customer,,0
190,8/1/16 11:28,8/1/16 11:32,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,24442,Subscriber,1973,1
753,8/1/16 11:30,8/1/16 11:42,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24572,Subscriber,1994,1
378,8/1/16 11:30,8/1/16 11:37,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,24562,Subscriber,1983,1
340,8/1/16 11:33,8/1/16 11:38,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24633,Subscriber,1977,1
1908,8/1/16 11:44,8/1/16 12:16,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24580,Subscriber,1991,2
1429,8/1/16 11:45,8/1/16 12:09,3185,City Hall,40.7177325,-74.043845,3207,Oakland Ave,40.7376037,-74.0524783,24465,Subscriber,1985,1
424,8/1/16 11:49,8/1/16 11:56,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24664,Subscriber,1995,2
224,8/1/16 11:53,8/1/16 11:56,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24474,Subscriber,1986,1
511,8/1/16 11:54,8/1/16 12:03,3211,Newark Ave,40.72152515,-74.04630454,3214,Essex Light Rail,40.7127742,-74.0364857,24583,Subscriber,1974,1
328,8/1/16 11:54,8/1/16 12:00,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24619,Subscriber,1988,1
835,8/1/16 11:56,8/1/16 12:10,3195,Sip Ave,40.73074263,-74.06378388,3189,West Side Light Rail,40.714402,-74.0887723,24630,Customer,,0
1455,8/1/16 12:02,8/1/16 12:26,3217,Bayside Park,40.69865054,-74.08207968,3193,Lincoln Park,40.7246051,-74.07840595,24528,Subscriber,1987,1
1442,8/1/16 12:02,8/1/16 12:26,3217,Bayside Park,40.69865054,-74.08207968,3193,Lincoln Park,40.7246051,-74.07840595,24405,Customer,,0
460,8/1/16 12:04,8/1/16 12:11,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24474,Subscriber,1983,1
996,8/1/16 12:06,8/1/16 12:23,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24407,Subscriber,1962,1
537,8/1/16 12:12,8/1/16 12:21,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,24606,Subscriber,1969,1
747,8/1/16 12:12,8/1/16 12:25,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,24556,Subscriber,1984,1
479,8/1/16 12:14,8/1/16 12:22,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,24590,Subscriber,1971,1
146,8/1/16 12:16,8/1/16 12:18,3186,Grove St PATH,40.71958612,-74.04311746,3275,Columbus Drive,40.7183552,-74.03891444,24645,Subscriber,1985,1
1471,8/1/16 12:17,8/1/16 12:41,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,24666,Subscriber,1986,1
278,8/1/16 12:19,8/1/16 12:24,3196,Riverview Park,40.7443187,-74.0439909,3215,Central Ave,40.7467299,-74.0492509,24631,Subscriber,1986,1
267,8/1/16 12:20,8/1/16 12:24,3196,Riverview Park,40.7443187,-74.0439909,3215,Central Ave,40.7467299,-74.0492509,24684,Subscriber,1989,1
665,8/1/16 12:22,8/1/16 12:33,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,24532,Subscriber,1958,1
213,8/1/16 12:23,8/1/16 12:26,3275,Columbus Drive,40.7183552,-74.03891444,3211,Newark Ave,40.72152515,-74.04630454,24703,Subscriber,1985,1
346,8/1/16 12:24,8/1/16 12:30,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,24660,Subscriber,1997,2
342,8/1/16 12:26,8/1/16 12:32,3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.72759597,-74.04424731,24425,Subscriber,1960,1
506,8/1/16 12:27,8/1/16 12:36,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,24663,Subscriber,1952,1
504,8/1/16 12:28,8/1/16 12:36,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,24452,Subscriber,1981,1
2319,8/1/16 12:29,8/1/16 13:08,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24609,,1987,1
1149,8/1/16 12:30,8/1/16 12:49,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,24528,Subscriber,1987,1
1135,8/1/16 12:30,8/1/16 12:49,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,24405,Customer,,0
1327,8/1/16 12:37,8/1/16 13:00,3189,West Side Light Rail,40.714402,-74.0887723,3203,Hamilton Park,40.72759597,-74.04424731,24630,Customer,,0
415,8/1/16 12:39,8/1/16 12:45,3202,Newport PATH,40.7272235,-74.0337589,3211,Newark Ave,40.72152515,-74.04630454,24556,Subscriber,1982,1
488,8/1/16 12:42,8/1/16 12:51,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24671,Subscriber,1986,2
202,8/1/16 12:44,8/1/16 12:47,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24604,Subscriber,1988,1
494,8/1/16 12:46,8/1/16 12:54,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3193,Lincoln Park,40.7246051,-74.07840595,24442,Subscriber,1992,1
601,8/1/16 12:46,8/1/16 12:56,3279,Dixon Mills,40.72163014,-74.04996783,3184,Paulus Hook,40.7141454,-74.0335519,24643,Subscriber,1982,1
197,8/1/16 12:53,8/1/16 12:56,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,24401,Subscriber,1979,1
437,8/1/16 12:53,8/1/16 13:00,3202,Newport PATH,40.7272235,-74.0337589,3267,Morris Canal,40.71241882,-74.03852552,24567,Subscriber,1971,1
1104,8/1/16 12:53,8/1/16 13:11,3201,Dey St,40.737711,-74.066921,3196,Riverview Park,40.7443187,-74.0439909,24441,Subscriber,1960,1
761,8/1/16 12:54,8/1/16 13:06,3190,Garfield Ave Station,40.71046702,-74.0700388,3186,Grove St PATH,40.71958612,-74.04311746,24622,Subscriber,1988,1
1522,8/1/16 12:54,8/1/16 13:20,3193,Lincoln Park,40.7246051,-74.07840595,3183,Exchange Place,40.7162469,-74.0334588,24528,Subscriber,1987,1
1504,8/1/16 12:55,8/1/16 13:20,3193,Lincoln Park,40.7246051,-74.07840595,3183,Exchange Place,40.7162469,-74.0334588,24405,Customer,,0
399,8/1/16 12:55,8/1/16 13:02,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24555,Subscriber,1983,1
627,8/1/16 13:00,8/1/16 13:10,3187,Warren St,40.7211236,-74.03805095,3185,City Hall,40.7177325,-74.043845,24563,Customer,,0
487,8/1/16 13:02,8/1/16 13:10,3275,Columbus Drive,40.7183552,-74.03891444,3267,Morris Canal,40.71241882,-74.03852552,24653,Subscriber,1966,1
349,8/1/16 13:07,8/1/16 13:13,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,24589,Subscriber,1970,1
317,8/1/16 13:07,8/1/16 13:13,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24672,Subscriber,1981,1
269,8/1/16 13:08,8/1/16 13:12,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24444,Subscriber,1973,1
363,8/1/16 13:09,8/1/16 13:15,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,24622,Subscriber,1983,1
388,8/1/16 13:11,8/1/16 13:17,3209,Brunswick St,40.7241765,-74.0506564,3187,Warren St,40.7211236,-74.03805095,24562,Subscriber,1988,1
436,8/1/16 13:11,8/1/16 13:18,3273,Manila & 1st,40.72165072,-74.04288411,3273,Manila & 1st,40.72165072,-74.04288411,24673,Subscriber,1974,1
1505,8/1/16 13:12,8/1/16 13:37,3195,Sip Ave,40.73074263,-74.06378388,3276,Marin Light Rail,40.71458404,-74.04281706,24412,Subscriber,1980,1
432,8/1/16 13:16,8/1/16 13:23,3202,Newport PATH,40.7272235,-74.0337589,3211,Newark Ave,40.72152515,-74.04630454,24525,Subscriber,1994,1
226,8/1/16 13:17,8/1/16 13:21,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24666,Subscriber,1988,1
1064,8/1/16 13:21,8/1/16 13:39,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,24563,Customer,,0
387,8/1/16 13:25,8/1/16 13:31,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,24698,Subscriber,1986,1
1655,8/1/16 13:25,8/1/16 13:53,3197,North St,40.752559,-74.044725,3196,Riverview Park,40.7443187,-74.0439909,24535,Subscriber,1967,1
476,8/1/16 13:25,8/1/16 13:33,3203,Hamilton Park,40.72759597,-74.04424731,3206,Hilltop,40.7311689,-74.0575736,24425,Subscriber,1960,1
470,8/1/16 13:28,8/1/16 13:36,3220,5 Corners Library,40.73496102,-74.05950308,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24435,Subscriber,1985,1
1435,8/1/16 13:28,8/1/16 13:52,3197,North St,40.752559,-74.044725,3183,Exchange Place,40.7162469,-74.0334588,24459,Subscriber,1964,1
132,8/1/16 13:29,8/1/16 13:31,3209,Brunswick St,40.7241765,-74.0506564,3272,Jersey & 3rd,40.72333159,-74.04595256,24466,Subscriber,1982,1
669,8/1/16 13:35,8/1/16 13:46,3194,McGinley Square,40.72533993,-74.06762213,3188,NJCU,40.7101087,-74.0858489,24678,Subscriber,1972,1
384,8/1/16 13:35,8/1/16 13:41,3272,Jersey & 3rd,40.72333159,-74.04595256,3202,Newport PATH,40.7272235,-74.0337589,24721,Subscriber,1982,1
734,8/1/16 13:35,8/1/16 13:48,3210,Pershing Field,40.74267714,-74.05178863,3185,City Hall,40.7177325,-74.043845,24429,Subscriber,1965,1
426,8/1/16 13:35,8/1/16 13:43,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24486,Subscriber,1984,1
241,8/1/16 13:36,8/1/16 13:40,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24614,Subscriber,1969,1
744,8/1/16 13:38,8/1/16 13:50,3185,City Hall,40.7177325,-74.043845,3190,Garfield Ave Station,40.71046702,-74.0700388,24476,Subscriber,1986,2
293,8/1/16 13:38,8/1/16 13:43,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,24723,Subscriber,1983,1
85,8/1/16 13:39,8/1/16 13:40,3220,5 Corners Library,40.73496102,-74.05950308,3220,5 Corners Library,40.73496102,-74.05950308,24455,Customer,,0
425,8/1/16 13:40,8/1/16 13:48,3211,Newark Ave,40.72152515,-74.04630454,3202,Newport PATH,40.7272235,-74.0337589,24556,Subscriber,1982,1
281,8/1/16 13:41,8/1/16 13:46,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,24703,Subscriber,1984,2
449,8/1/16 13:41,8/1/16 13:49,3211,Newark Ave,40.72152515,-74.04630454,3202,Newport PATH,40.7272235,-74.0337589,24525,Subscriber,1994,1
942,8/1/16 13:42,8/1/16 13:57,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,24666,Subscriber,1965,1
495,8/1/16 13:42,8/1/16 13:50,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24671,Subscriber,1986,2
2395,8/1/16 13:42,8/1/16 14:22,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24515,Subscriber,1966,1
955,8/1/16 13:42,8/1/16 13:58,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24631,Subscriber,1992,1
1694,8/1/16 13:43,8/1/16 14:11,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24563,Customer,,0
279,8/1/16 13:45,8/1/16 13:50,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24532,Subscriber,1956,2
622,8/1/16 13:47,8/1/16 13:57,3194,McGinley Square,40.72533993,-74.06762213,3183,Exchange Place,40.7162469,-74.0334588,24411,Subscriber,1986,1
1057,8/1/16 13:49,8/1/16 14:07,3206,Hilltop,40.7311689,-74.0575736,3212,Christ Hospital,40.73478582,-74.05044364,24425,Customer,,0
1046,8/1/16 13:49,8/1/16 14:07,3206,Hilltop,40.7311689,-74.0575736,3212,Christ Hospital,40.73478582,-74.05044364,24487,Customer,,0
1028,8/1/16 13:50,8/1/16 14:07,3206,Hilltop,40.7311689,-74.0575736,3212,Christ Hospital,40.73478582,-74.05044364,24713,Customer,,0
1004,8/1/16 13:50,8/1/16 14:07,3206,Hilltop,40.7311689,-74.0575736,3212,Christ Hospital,40.73478582,-74.05044364,24452,Customer,,0
259,8/1/16 13:50,8/1/16 13:55,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24691,Subscriber,1971,1
829,8/1/16 13:56,8/1/16 14:10,3196,Riverview Park,40.7443187,-74.0439909,3215,Central Ave,40.7467299,-74.0492509,24535,Subscriber,1967,1
382,8/1/16 13:58,8/1/16 14:04,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24407,Subscriber,1984,1
334,8/1/16 13:59,8/1/16 14:04,3184,Paulus Hook,40.7141454,-74.0335519,3279,Dixon Mills,40.72163014,-74.04996783,24571,Subscriber,1982,1
225,8/1/16 14:00,8/1/16 14:04,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24674,Subscriber,1989,2
1326,8/1/16 14:00,8/1/16 14:22,3270,Jersey & 6th St,40.72528911,-74.04557168,3198,Heights Elevator,40.74871595,-74.0404433,24666,Subscriber,1965,1
273,8/1/16 14:01,8/1/16 14:05,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24596,Customer,,0
671,8/1/16 14:01,8/1/16 14:12,3207,Oakland Ave,40.7376037,-74.0524783,3197,North St,40.752559,-74.044725,24465,Subscriber,1996,1
247,8/1/16 14:02,8/1/16 14:06,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24548,Subscriber,1967,1
392,8/1/16 14:03,8/1/16 14:10,3273,Manila & 1st,40.72165072,-74.04288411,3272,Jersey & 3rd,40.72333159,-74.04595256,24660,Subscriber,1997,2
2099,8/1/16 14:10,8/1/16 14:45,3212,Christ Hospital,40.73478582,-74.05044364,3199,Newport Pkwy,40.7287448,-74.0321082,24713,Customer,,0
429,8/1/16 14:10,8/1/16 14:17,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24392,Subscriber,1976,1
2045,8/1/16 14:11,8/1/16 14:45,3212,Christ Hospital,40.73478582,-74.05044364,3199,Newport Pkwy,40.7287448,-74.0321082,24425,Customer,,0
2060,8/1/16 14:11,8/1/16 14:45,3212,Christ Hospital,40.73478582,-74.05044364,3199,Newport Pkwy,40.7287448,-74.0321082,24419,Customer,,0
2041,8/1/16 14:11,8/1/16 14:45,3212,Christ Hospital,40.73478582,-74.05044364,3199,Newport Pkwy,40.7287448,-74.0321082,24487,Customer,,0
231,8/1/16 14:15,8/1/16 14:18,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,24526,Subscriber,1985,1
3323,8/1/16 14:15,8/1/16 15:10,3197,North St,40.752559,-74.044725,3197,North St,40.752559,-74.044725,24505,Subscriber,1996,1
449,8/1/16 14:17,8/1/16 14:25,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.04772663,24609,Subscriber,1959,2
1851,8/1/16 14:18,8/1/16 14:49,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,24471,Subscriber,1985,1
304,8/1/16 14:18,8/1/16 14:23,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24407,Subscriber,1984,1
869,8/1/16 14:19,8/1/16 14:34,3270,Jersey & 6th St,40.72528911,-74.04557168,3209,Brunswick St,40.7241765,-74.0506564,24481,Subscriber,1996,1
408,8/1/16 14:21,8/1/16 14:28,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24556,Subscriber,1956,1
958,8/1/16 14:24,8/1/16 14:40,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24614,Subscriber,,0
222,8/1/16 14:24,8/1/16 14:28,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,24447,Subscriber,1977,1
1346,8/1/16 14:25,8/1/16 14:48,3183,Exchange Place,40.7162469,-74.0334588,3275,Columbus Drive,40.7183552,-74.03891444,24486,Subscriber,1984,1
2034,8/1/16 14:26,8/1/16 14:59,3198,Heights Elevator,40.74871595,-74.0404433,3198,Heights Elevator,40.74871595,-74.0404433,24666,Subscriber,1965,1
1566,8/1/16 14:27,8/1/16 14:54,3203,Hamilton Park,40.72759597,-74.04424731,3189,West Side Light Rail,40.714402,-74.0887723,24514,Customer,,0
1055,8/1/16 14:28,8/1/16 14:46,3183,Exchange Place,40.7162469,-74.0334588,3210,Pershing Field,40.74267714,-74.05178863,24671,Subscriber,1976,1
691,8/1/16 14:30,8/1/16 14:42,3195,Sip Ave,40.73074263,-74.06378388,3273,Manila & 1st,40.72165072,-74.04288411,24669,Subscriber,1971,2
115,8/1/16 14:31,8/1/16 14:33,3270,Jersey & 6th St,40.72528911,-74.04557168,3272,Jersey & 3rd,40.72333159,-74.04595256,24445,Subscriber,1978,1
615,8/1/16 14:33,8/1/16 14:43,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,24429,Subscriber,1985,1
1564,8/1/16 14:34,8/1/16 15:00,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24536,Subscriber,1962,1
314,8/1/16 14:34,8/1/16 14:39,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24447,Subscriber,1955,1
186,8/1/16 14:35,8/1/16 14:38,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,24625,Subscriber,1978,1
111,8/1/16 14:39,8/1/16 14:41,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24555,Customer,,0
2476,8/1/16 14:42,8/1/16 15:23,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24686,Subscriber,1962,1
484,8/1/16 14:46,8/1/16 14:54,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24481,Subscriber,1964,2
410,8/1/16 14:56,8/1/16 15:03,3184,Paulus Hook,40.7141454,-74.0335519,3211,Newark Ave,40.72152515,-74.04630454,24590,Subscriber,1971,1
474,8/1/16 14:56,8/1/16 15:04,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24391,Subscriber,1988,2
439,8/1/16 14:59,8/1/16 15:06,3206,Hilltop,40.7311689,-74.0575736,3273,Manila & 1st,40.72165072,-74.04288411,24569,Subscriber,1978,1
255,8/1/16 15:05,8/1/16 15:09,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24548,Subscriber,1988,1
341,8/1/16 15:06,8/1/16 15:12,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,24616,Subscriber,1971,2
1606,8/1/16 15:07,8/1/16 15:33,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,24590,Subscriber,1979,2
319,8/1/16 15:08,8/1/16 15:14,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,24417,Subscriber,1959,2
1748,8/1/16 15:11,8/1/16 15:40,3195,Sip Ave,40.73074263,-74.06378388,3195,Sip Ave,40.73074263,-74.06378388,24559,Subscriber,1978,0
616,8/1/16 15:11,8/1/16 15:21,3190,Garfield Ave Station,40.71046702,-74.0700388,3185,City Hall,40.7177325,-74.043845,24649,Subscriber,1988,1
186,8/1/16 15:14,8/1/16 15:17,3272,Jersey & 3rd,40.72333159,-74.04595256,3213,Van Vorst Park,40.71848892,-74.04772663,24445,Subscriber,1971,1
230,8/1/16 15:18,8/1/16 15:22,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24556,Subscriber,1980,2
362,8/1/16 15:18,8/1/16 15:24,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24430,Subscriber,1983,1
215,8/1/16 15:19,8/1/16 15:23,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,24672,Subscriber,1976,1
360,8/1/16 15:19,8/1/16 15:25,3278,Monmouth and 6th,40.72568548,-74.04879034,3187,Warren St,40.7211236,-74.03805095,24641,Subscriber,1983,1
2197,8/1/16 15:21,8/1/16 15:58,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,24604,Subscriber,1983,1
262,8/1/16 15:23,8/1/16 15:27,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24447,Subscriber,1955,1
617,8/1/16 15:23,8/1/16 15:34,3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.72759597,-74.04424731,24397,Subscriber,1960,1
210,8/1/16 15:24,8/1/16 15:27,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24394,Subscriber,1982,2
256,8/1/16 15:24,8/1/16 15:28,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,24626,Subscriber,1978,2
205,8/1/16 15:31,8/1/16 15:34,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,24686,Subscriber,1972,1
554,8/1/16 15:32,8/1/16 15:42,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.7112423,-74.0557013,24417,Subscriber,1967,1
208,8/1/16 15:37,8/1/16 15:40,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,24660,Subscriber,1978,1
